Run,Strategy,Best Value,Benchmark
15,rank,1.5174615251429229,Rosenbrock
16,rank,2.37607564708778,Rosenbrock
17,rank,3.3138071284497603,Rosenbrock
18,rank,0.7347041411113602,Rosenbrock
19,rank,0.9377009490567397,Rosenbrock
20,rank,0.5122015536191964,Rosenbrock
21,rank,0.4124321468923281,Rosenbrock
22,rank,4.887697333053384,Rosenbrock
23,rank,0.8727482374524302,Rosenbrock
24,rank,0.7906808402462706,Rosenbrock
25,rank,1.0821134133781736,Rosenbrock
26,rank,0.1706997416789153,Rosenbrock
27,rank,2.8677142278834276,Rosenbrock
28,rank,1.3124773339768236,Rosenbrock
29,rank,7.390259352741167,Rosenbrock
30,rank,8.923175831242354,Rosenbrock
