Run,Strategy,Best Value,Benchmark
9,roulette,0.006287327032812712,Booth
10,roulette,0.011997610020487501,Booth
11,roulette,0.009327163413679344,Booth
12,roulette,0.006758140263755395,Booth
13,roulette,0.01456126780982822,Booth
14,roulette,0.00043659510554753145,Booth
15,roulette,0.00022651149666209281,Booth
16,roulette,0.004244442652431461,Booth
17,roulette,0.0005167539125707499,Booth
18,roulette,0.001297984519226076,Booth
19,roulette,0.0041304468652434275,Booth
20,roulette,0.0038868698782549976,Booth
21,roulette,0.00021744345293726828,Booth
22,roulette,0.008456539380474349,Booth
23,roulette,0.0007484037541188306,Booth
24,roulette,0.002393676822187655,Booth
25,roulette,0.007744901419601102,Booth
26,roulette,0.00032383697679261455,Booth
27,roulette,0.011210949959691442,Booth
28,roulette,0.0001297906409037548,Booth
29,roulette,0.0017911011238818265,Booth
30,roulette,0.004270693066794303,Booth
1,tournament,0.00016435444466197984,Booth
2,tournament,0.0013305167748911546,Booth
3,tournament,0.0006091452535951408,Booth
4,tournament,0.0005798384602792946,Booth
5,tournament,6.834126994755517e-05,Booth
6,tournament,0.0004828561392906045,Booth
7,tournament,0.0002196725033242679,Booth
8,tournament,0.0012358496448560616,Booth
9,tournament,0.0006669137160283397,Booth
10,tournament,0.00020918835356515276,Booth
11,tournament,9.723396368247297e-05,Booth
12,tournament,0.0014837032693208432,Booth
13,tournament,0.000215266425487386,Booth
14,tournament,0.0007456855487929148,Booth
15,tournament,5.182209057301019e-05,Booth
16,tournament,0.0008673153990658184,Booth
17,tournament,0.00022010979737600584,Booth
18,tournament,0.00017343779679717948,Booth
19,tournament,0.0007938510175960474,Booth
20,tournament,0.00028897492000667707,Booth
21,tournament,0.00032121433925102,Booth
22,tournament,0.0002330624725615331,Booth
23,tournament,0.0007389318194464438,Booth
24,tournament,4.03158608208668e-06,Booth
25,tournament,0.0006976515805947126,Booth
26,tournament,0.0016274381019203011,Booth
27,tournament,6.497856554428633e-05,Booth
28,tournament,0.006897944318202629,Booth
29,tournament,0.0017985135003761243,Booth
30,tournament,7.489852986237585e-05,Booth
1,rank,0.006895755447295519,Booth
2,rank,8.666044753729177e-05,Booth
3,rank,0.003325238474049198,Booth
4,rank,0.060398776935579324,Booth
5,rank,0.008877897927836713,Booth
6,rank,0.011580723480346215,Booth
7,rank,0.020674996762542724,Booth
8,rank,0.01390543189008359,Booth
9,rank,0.038297882304616115,Booth
10,rank,0.0011791827584881646,Booth
11,rank,0.028326233655555078,Booth
12,rank,0.07901287276854435,Booth
13,rank,0.006382692811924572,Booth
14,rank,0.0522820702202369,Booth
15,rank,0.004326422464674364,Booth
16,rank,0.11738740888509284,Booth
17,rank,0.005243285025761971,Booth
18,rank,0.03893547886922674,Booth
19,rank,0.016906169841049062,Booth
20,rank,0.022704687730742523,Booth
21,rank,0.002637343049942179,Booth
22,rank,0.0012149370983926845,Booth
23,rank,0.03824336320568369,Booth
24,rank,0.10487689663936067,Booth
25,rank,0.028278403657367973,Booth
26,rank,0.11836422627643683,Booth
27,rank,0.0008476078512637079,Booth
28,rank,0.0562731194924766,Booth
29,rank,0.002875274821609175,Booth
30,rank,0.046565060586938524,Booth
